Date,Strategy,Daily_Return,Equity,Drawdown
2024-06-14,Week6_Optimized,-0.0025281784286117,1.0021065800656848,-0.004285447480835258
2024-06-17,Inverse_Volatility_Targeted,0.007967272078684138,1.0140613161198935,0.0
2024-06-17,MVO_Constrained,0.0076286421572421,1.0058760027443747,0.0
2024-06-17,Week5_Baseline,0.009585743895889055,1.0296169290109007,0.0
2024-06-17,Week6_Optimized,0.007635763371778354,1.0097584287843684,0.0
2024-06-18,Inverse_Volatility_Targeted,0.0027092129338679837,1.0168086241532606,0.0
2024-06-18,MVO_Constrained,0.0030170500920984602,1.0089107810310942,0.0
2024-06-18,Week5_Baseline,0.002558746473785297,1.032251457697357,0.0
2024-06-18,Week6_Optimized,0.002803579758737143,1.0125893670765225,0.0
2024-06-20,Inverse_Volatility_Targeted,0.004570717521536216,1.0214561691477269,0.0
2024-06-20,MVO_Constrained,0.006539075993213658,1.015508125298629,0.0
2024-06-20,Week5_Baseline,0.0019161072566584291,1.0342293622061471,0.0
2024-06-20,Week6_Optimized,0.005439357584599444,1.018097202730415,0.0
2024-06-21,Inverse_Volatility_Targeted,-0.0037333745586179837,1.0176426906730873,-0.0037333745586179967
2024-06-21,MVO_Constrained,-0.00415554853151972,1.0112881319997982,-0.0041555485315195595
2024-06-21,Week5_Baseline,-0.003529398408233452,1.0305791547414285,-0.0035293984082334084
2024-06-21,Week6_Optimized,-0.00386241864780763,1.0141648851093081,-0.003862418647807675
2024-06-24,Inverse_Volatility_Targeted,0.0022870429271373838,1.0199700831911442,-0.001454870019359289
2024-06-24,MVO_Constrained,0.00532231900154782,1.0166705300407806,0.0
2024-06-24,Week5_Baseline,-0.002438359728277422,1.0280662320337048,-0.00595915219356713
2024-06-24,Week6_Optimized,0.003725545435727928,1.0179432024681025,-0.00015126282824406978
2024-06-25,Inverse_Volatility_Targeted,0.00920045041816282,1.0293542673695537,0.0
2024-06-25,MVO_Constrained,0.0087177448873803,1.0255336043561938,0.0
2024-06-25,Week5_Baseline,0.011221299061584256,1.0396024706784712,0.0
2024-06-25,Week6_Optimized,0.008772752743616979,1.0268733664904008,0.0
2024-06-26,Inverse_Volatility_Targeted,-0.005572616547132968,1.0236180707463483,-0.005572616547132925
2024-06-26,MVO_Constrained,-0.006361370527796739,1.0190098051101772,-0.006361370527796617
2024-06-26,Week5_Baseline,-0.005005384097973815,1.0343988610035229,-0.005005384097973908
2024-06-26,Week6_Optimized,-0.005842882950466075,1.0208734656050464,-0.005842882950465977
2024-06-27,Inverse_Volatility_Targeted,0.0014075328511900733,1.0250588468079955,-0.004172927336800081
2024-06-27,MVO_Constrained,0.00158545751212454,1.0206254018606178,-0.0047859986983627145
2024-06-27,Week5_Baseline,0.0012995500068723478,1.0357431140504487,-0.003712338838040452
2024-06-27,Week6_Optimized,0.0014653688038138942,1.0223694217341854,-0.004386076125052041
2024-06-28,Inverse_Volatility_Targeted,0.001755345707537467,1.0268581794547131,-0.0024249065593512364
2024-06-28,MVO_Constrained,0.00210057857338956,1.0227693057112235,-0.002695473491291067
2024-06-28,Week5_Baseline,0.001416323272800361,1.037210061127521,-0.0023012734371330446
2024-06-28,Week6_Optimized,0.0018878614580240267,1.0242995135613397,-0.0025064949710964513
2024-07-01,Inverse_Volatility_Targeted,0.00453523457666154,1.031515222175504,0.0
2024-07-01,MVO_Constrained,0.00453523457666154,1.0274078044304331,0.0
2024-07-01,Week5_Baseline,0.00453523457666154,1.0419140520600079,0.0
2024-07-01,Week6_Optimized,0.00453523457666154,1.0289449521321008,0.0
2024-07-02,Inverse_Volatility_Targeted,0.00300082099275126,1.0346106147085508,0.0
2024-07-02,MVO_Constrained,0.00300082099275126,1.0304908713380845,0.0
2024-07-02,Week5_Baseline,0.00300082099275126,1.045040649620072,0.0
2024-07-02,Week6_Optimized,0.00300082099275126,1.0320326317448443,0.0
2024-07-03,Inverse_Volatility_Targeted,0.00809326588630482,1.0429839935021803,0.0
2024-07-03,MVO_Constrained,0.00809326588630482,1.0388309079532336,0.0
2024-07-03,Week5_Baseline,0.00809326588630482,1.053498441459444,0.0
2024-07-03,Week6_Optimized,0.00809326588630482,1.0403851462368983,0.0
2024-07-05,Inverse_Volatility_Targeted,0.00183490132145256,1.0448977662101113,0.0
2024-07-05,MVO_Constrained,0.00183490132145256,1.0407370601590027,0.0
2024-07-05,Week5_Baseline,0.00183490132145256,1.055431507141826,0.0
2024-07-05,Week6_Optimized,0.00183490132145256,1.042294150316548,0.0
2024-07-08,Inverse_Volatility_Targeted,0.004096473034205159,1.0491781617328924,0.0
2024-07-08,MVO_Constrained,0.004096473034205159,1.045000411461642,0.0
2024-07-08,Week5_Baseline,0.004096473034205159,1.0597550538502831,0.0
2024-07-08,Week6_Optimized,0.004096473034205159,1.0465638801970296,0.0
2024-07-09,Inverse_Volatility_Targeted,-0.00048618820921788003,1.0486680636812888,-0.0004861882092179748
2024-07-09,MVO_Constrained,-0.00048618820921788003,1.0444923445829615,-0.0004861882092179748
2024-07-09,Week5_Baseline,-0.00048618820921788003,1.059239813438442,-0.0004861882092179748
2024-07-09,Week6_Optimized,-0.00048618820921788003,1.0460550531782846,-0.00048618820921775274
2024-07-10,Inverse_Volatility_Targeted,0.0087075404663037,1.057799383281514,0.0
2024-07-10,MVO_Constrained,0.0087075404663037,1.053587303940162,0.0
2024-07-10,Week5_Baseline,0.0087075404663037,1.0684631869774772,0.0
2024-07-10,Week6_Optimized,0.0087075404663037,1.0551636198838161,0.0
2024-07-11,Inverse_Volatility_Targeted,-0.01502021394808872,1.0419110102304694,-0.015020213948088723
2024-07-11,MVO_Constrained,-0.01502021394808872,1.0377621972219908,-0.015020213948088723
2024-07-11,Week5_Baseline,-0.01502021394808872,1.0524146413134188,-0.015020213948088723
2024-07-11,Week6_Optimized,-0.01502021394808872,1.0393148365629215,-0.015020213948088723
2024-07-12,Inverse_Volatility_Targeted,0.0053596414162761594,1.0474952796329748,-0.009741075492569973
2024-07-12,MVO_Constrained,0.0053596414162761594,1.0433242304744677,-0.009741075492569973
2024-07-12,Week5_Baseline,0.0053596414162761594,1.0580552064120976,-0.009741075492570084
2024-07-12,Week6_Optimized,0.0053596414162761594,1.0448851914055144,-0.009741075492570084
2024-07-15,Inverse_Volatility_Targeted,0.00107789519520954,1.0486243697618958,-0.008673680155830144
2024-07-15,MVO_Constrained,0.00107789519520954,1.0444488246495418,-0.008673680155829921
2024-07-15,Week5_Baseline,0.00107789519520954,1.0591956790353556,-0.008673680155830144
2024-07-15,Week6_Optimized,0.00107789519520954,1.046011468132876,-0.008673680155830032
2024-07-16,Inverse_Volatility_Targeted,-0.0019982212361301,1.046528986277514,-0.010654569460077479
2024-07-16,MVO_Constrained,-0.0019982212361301,1.042361784828076,-0.010654569460077257
2024-07-16,Week5_Baseline,-0.0019982212361301,1.05707917173629,-0.010654569460077479
2024-07-16,Week6_Optimized,-0.0019982212361301,1.0439213058040173,-0.010654569460077368
2024-07-17,Inverse_Volatility_Targeted,-0.023337830607722158,1.0221052700696982,-0.03374374553054216
2024-07-17,MVO_Constrained,-0.023337830607722158,1.0180353220617953,-0.033743745530542046
2024-07-17,Week5_Baseline,-0.023337830607722158,1.0324092370873572,-0.033743745530542046
2024-07-17,Week6_Optimized,-0.023337830607722158,1.019558447201371,-0.033743745530542046
2024-07-18,Inverse_Volatility_Targeted,5.356862962666575e-05,1.0221600228483498,-0.033691984507122186
2024-07-18,MVO_Constrained,5.356862962666575e-05,1.0180898568189096,-0.033691984507121964
2024-07-18,Week5_Baseline,5.356862962666575e-05,1.0324645418354017,-0.033691984507122186
2024-07-18,Week6_Optimized,5.356862962666575e-05,1.0196130635502119,-0.033691984507121964
2024-07-19,Inverse_Volatility_Targeted,-0.0093859801757322,1.0125660491374693,-0.042761732384189455
2024-07-19,MVO_Constrained,-0.0093859801757322,1.0085340856056932,-0.042761732384189344
2024-07-19,Week5_Baseline,-0.0093859801757322,1.0227738501135881,-0.042761732384189455
2024-07-19,Week6_Optimized,-0.0093859801757322,1.010042995548812,-0.042761732384189344
2024-07-22,Inverse_Volatility_Targeted,0.01420749598127634,1.0269520772113667,-0.029161773543913916
2024-07-22,MVO_Constrained,0.01420749598127634,1.0228628295739164,-0.029161773543913694
2024-07-22,Week5_Baseline,0.01420749598127634,1.0373049054788315,-0.029161773543913916
2024-07-22,Week6_Optimized,0.01420749598127634,1.024393177348988,-0.029161773543913694
2024-07-23,Inverse_Volatility_Targeted,-0.0023882665794523797,1.0244994418866638,-0.031480394034213655
2024-07-23,MVO_Constrained,-0.0023882665794523797,1.020419960462681,-0.031480394034213655
2024-07-23,Week5_Baseline,-0.0023882665794523797,1.0348275448403743,-0.03148039403421388
2024-07-23,Week6_Optimized,-0.0023882665794523797,1.0219466533593065,-0.031480394034213544
2024-07-24,Inverse_Volatility_Targeted,-0.024831310800292137,0.9990597778304502,-0.05553000538612651
2024-07-24,MVO_Constrained,-0.024831310800292137,0.9950815952776103,-0.05553000538612651
2024-07-24,Week5_Baseline,-0.024831310800292137,1.0091314204497397,-0.055530005386126846
2024-07-24,Week6_Optimized,-0.024831310800292137,0.9965703783884231,-0.05553000538612651
2024-07-25,Inverse_Volatility_Targeted,-0.00642019275172524,0.9926456214862829,-0.06159368479976857
2024-07-25,MVO_Constrained,-0.00642019275172524,0.9886929796322338,-0.061593684799768456
2024-07-25,Week5_Baseline,-0.00642019275172524,1.0026526022186302,-0.06159368479976868
2024-07-25,Week6_Optimized,-0.00642019275172524,0.9901722044685097,-0.061593684799768345
2024-07-26,Inverse_Volatility_Targeted,0.00761335544705994,1.0002029854356256,-0.054449263968383455
2024-07-26,MVO_Constrained,0.00761335544705994,0.9962202507141867,-0.054449263968383343
2024-07-26,Week5_Baseline,0.00761335544705994,1.0102861528692402,-0.054449263968383566
2024-07-26,Week6_Optimized,0.00761335544705994,0.9977107374149273,-0.054449263968383343
2024-07-29,Inverse_Volatility_Targeted,-0.00266311358253474,0.9975393312798201,-0.05696737297648513
2024-07-29,MVO_Constrained,-0.00266311358253474,0.9935672030333136,-0.05696737297648491
2024-07-29,Week5_Baseline,-0.00266311358253474,1.0075956460932873,-0.05696737297648513
2024-07-29,Week6_Optimized,-0.00266311358253474,0.9950537203986768,-0.05696737297648491
2024-07-30,Inverse_Volatility_Targeted,-0.01507528389213264,0.9825011426672087,-0.07118385754840817
2024-07-30,MVO_Constrained,-0.01507528389213264,0.9785888953816742,-0.07118385754840806
2024-07-30,Week5_Baseline,-0.01507528389213264,0.9924058556799542,-0.07118385754840828
2024-07-30,Week6_Optimized,-0.01507528389213264,0.980053003075744,-0.07118385754840806
2024-07-31,Inverse_Volatility_Targeted,0.025410910263831958,1.0074673910376375,-0.04758179390097217
2024-07-31,MVO_Constrained,0.025410910263831958,1.0034557299874003,-0.04758179390097217
2024-07-31,Week5_Baseline,0.025410910263831958,1.017623791823939,-0.04758179390097217
2024-07-31,Week6_Optimized,0.025410910263831958,1.0049570419907008,-0.04758179390097206
2024-08-01,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-01,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-01,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-01,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-02,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-02,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-02,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-02,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-05,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-05,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-05,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-05,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-06,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-06,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-06,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-06,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-07,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-07,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-07,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-07,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-08,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-08,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-08,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-08,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-09,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-09,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-09,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-09,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-12,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-12,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-12,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-12,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-13,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-13,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-13,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-13,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-14,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-14,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-14,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-14,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-15,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-15,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-15,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-15,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-16,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-16,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-16,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-16,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-19,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-19,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-19,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-19,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-20,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-20,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-20,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-20,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-21,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-21,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-21,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-21,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-22,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-22,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-22,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-22,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-23,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-23,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-23,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-23,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-26,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-26,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-26,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-26,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-27,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-27,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-27,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-27,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-28,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-28,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-28,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-28,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-29,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-29,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-29,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-29,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-08-30,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-08-30,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-08-30,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-08-30,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-03,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-03,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-03,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-03,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-04,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-04,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-04,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-04,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-05,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-05,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-05,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-05,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-06,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-06,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-06,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-06,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-09,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-09,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-09,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-09,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-10,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-10,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-10,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-10,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-11,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-11,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-11,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-11,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-12,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-12,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-12,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-12,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-13,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-13,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-13,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-13,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-16,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-16,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-16,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-16,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-17,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-17,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-17,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-17,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-18,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-18,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-18,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-18,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-19,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-19,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-19,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-19,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-20,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-20,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-20,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-20,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-23,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-23,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-23,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-23,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-24,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-24,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-24,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-24,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-25,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-25,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-25,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-25,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-26,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-26,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-26,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-26,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-27,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-27,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
2024-09-27,Week5_Baseline,0.0,1.017623791823939,-0.04758179390097217
2024-09-27,Week6_Optimized,0.0,1.0049570419907008,-0.04758179390097206
2024-09-30,Inverse_Volatility_Targeted,0.0,1.0074673910376375,-0.04758179390097217
2024-09-30,MVO_Constrained,0.0,1.0034557299874003,-0.04758179390097217
