Signal_Date,Strategy,Asset,Target_Weight,Selected,Outperformance_Probability,Sector_Rank,Macro_Regime,model
2024-05-31,Week6_Optimized,XLF,0.0,False,0.5182365229801775,3.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-05-31,Week6_Optimized,XLK,0.4097516161700785,True,0.6944372980580101,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-05-31,Week6_Optimized,XLE,0.5461548271600833,True,0.5544336789543988,2.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-05-31,Week6_Optimized,CASH,0.04409355666983816,False,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-06-28,Week6_Optimized,XLF,0.0,False,0.3572270137483188,3.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-06-28,Week6_Optimized,XLK,0.6,True,0.7353419006410961,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-06-28,Week6_Optimized,XLE,0.0,False,0.4004991160508554,2.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-06-28,Week6_Optimized,CASH,0.4,False,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2024-07-31,Week6_Optimized,XLF,0.0,False,0.342623867107667,2.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-07-31,Week6_Optimized,XLK,0.0,False,0.3204035639131279,3.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-07-31,Week6_Optimized,XLE,0.0,False,0.3683991597298055,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-07-31,Week6_Optimized,CASH,1.0,False,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-08-30,Week6_Optimized,XLF,0.0,False,0.3855060309660879,3.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-08-30,Week6_Optimized,XLK,0.0,False,0.4969167357890287,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-08-30,Week6_Optimized,XLE,0.0,False,0.3989387881589101,2.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-08-30,Week6_Optimized,CASH,1.0,False,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-09-30,Week6_Optimized,XLF,0.0,False,0.4739514314642928,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-09-30,Week6_Optimized,XLK,0.0,False,0.4208487888114427,3.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-09-30,Week6_Optimized,XLE,0.0,False,0.4620960389098182,2.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-09-30,Week6_Optimized,CASH,1.0,False,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-10-31,Week6_Optimized,XLF,0.49979999999999997,True,0.6019001753299492,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-10-31,Week6_Optimized,XLK,0.0,False,0.4175621649415046,2.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-10-31,Week6_Optimized,XLE,0.0,False,0.4161895108846281,3.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-10-31,Week6_Optimized,CASH,0.5002,False,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2024-11-29,Week6_Optimized,XLF,0.0,False,0.5451961876967124,3.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-11-29,Week6_Optimized,XLK,0.27264489171071155,True,0.6265462292635845,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-11-29,Week6_Optimized,XLE,0.22695794647018908,True,0.6063257128312,2.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-11-29,Week6_Optimized,CASH,0.5003971618190994,False,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-12-31,Week6_Optimized,XLF,0.0,False,0.5784714470077031,3.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-12-31,Week6_Optimized,XLK,0.4631306698706761,True,0.6508505976411916,2.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-12-31,Week6_Optimized,XLE,0.3772987056998669,True,0.7042291651020606,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2024-12-31,Week6_Optimized,CASH,0.15957062442945702,False,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-01-31,Week6_Optimized,XLF,0.0,False,0.3933257866104016,3.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-01-31,Week6_Optimized,XLK,0.5433935784530027,True,0.5135437468683487,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
