Signal_Date,Strategy,Asset,Target_Weight,Selected,Outperformance_Probability,Sector_Rank,Rank_Score_0_1,Macro_Regime,model
2025-04-30,Probability_Score_Weighted,XLF,0.3325064674032218,True,0.4226643661565561,2.0,0.5,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-04-30,Probability_Score_Weighted,XLK,0.3543976439271849,True,0.450491254223373,1.0,1.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-05-30,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-05-30,Probability_Score_Weighted,XLE,0.3441922542599331,True,0.6962848067101333,2.0,0.5,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-05-30,Probability_Score_Weighted,XLF,0.2689668408557882,True,0.5441073193218234,3.0,0.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-05-30,Probability_Score_Weighted,XLK,0.3868409048842787,True,0.7825610290506698,1.0,1.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Probability_Score_Weighted,XLE,0.25184756744293296,True,0.3583829476567743,2.0,0.5,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Probability_Score_Weighted,XLF,0.2423991375496528,True,0.3449376871356482,3.0,0.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Probability_Score_Weighted,XLK,0.5057532950074142,True,0.7196946887047226,1.0,1.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Probability_Score_Weighted,XLE,0.2616443259018519,True,0.5068872627928663,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Probability_Score_Weighted,XLF,0.30481567639176504,True,0.5905237322843252,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Probability_Score_Weighted,XLK,0.43353999770638313,True,0.8399031853304896,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Probability_Score_Weighted,XLE,0.3226807196263175,True,0.4301581563592779,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Probability_Score_Weighted,XLF,0.25900624020683694,True,0.3452751899832892,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Probability_Score_Weighted,XLK,0.4183130401668456,True,0.5576433768574597,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Probability_Score_Weighted,XLE,0.2672844419138849,True,0.4485568313703393,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Probability_Score_Weighted,XLF,0.37686611581517304,True,0.6324568296996703,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Probability_Score_Weighted,XLK,0.35584944227094206,True,0.5971866417925777,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-10-31,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-10-31,Probability_Score_Weighted,XLE,0.33366860304786977,True,0.5162525670071153,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-10-31,Probability_Score_Weighted,XLF,0.3953938180456672,True,0.6117539129551708,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-10-31,Probability_Score_Weighted,XLK,0.27093757890646303,True,0.4191950316316924,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Probability_Score_Weighted,XLE,0.4203558908855164,True,0.6533933371799819,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Probability_Score_Weighted,XLF,0.2742671540115858,True,0.42631573608015,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Probability_Score_Weighted,XLK,0.30537695510289775,True,0.4746722292203729,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-12-31,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-12-31,Probability_Score_Weighted,XLE,0.26525670430714265,True,0.3489989297902776,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-12-31,Probability_Score_Weighted,XLF,0.42420282577732366,True,0.558124751632568,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-12-31,Probability_Score_Weighted,XLK,0.31054046991553363,True,0.4085788969601278,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Probability_Score_Weighted,XLE,0.3747741158817814,True,0.5848279260339868,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Probability_Score_Weighted,XLF,0.38360248063493496,True,0.5986044224089045,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Probability_Score_Weighted,XLK,0.2416234034832836,True,0.3770487553760946,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Probability_Score_Weighted,XLE,0.4181455737726163,True,0.8019800283413806,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Probability_Score_Weighted,XLF,0.3398758186121291,True,0.6518629772494693,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Probability_Score_Weighted,XLK,0.2419786076152545,True,0.4641015540172111,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-03-31,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-03-31,Probability_Score_Weighted,XLE,0.42805286078981214,True,0.6945675359380139,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-03-31,Probability_Score_Weighted,XLF,0.3807769794149317,True,0.6178567007966218,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-03-31,Probability_Score_Weighted,XLK,0.19117015979525606,True,0.3101967046520148,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-04-30,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-04-30,Probability_Score_Weighted,XLE,0.30061563537376046,True,0.4320873692586027,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-04-30,Probability_Score_Weighted,XLF,0.2755588311408974,True,0.3960721812609972,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-04-30,Probability_Score_Weighted,XLK,0.423825533485342,True,0.609182085824036,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Probability_Score_Weighted,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Probability_Score_Weighted,XLE,0.17046325135656032,True,0.2545833191562979,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Probability_Score_Weighted,XLF,0.3974538691730569,True,0.5935890839835004,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Probability_Score_Weighted,XLK,0.4320828794703828,True,0.6453067903538333,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
