Signal_Date,Strategy,Asset,Target_Weight,Selected,Outperformance_Probability,Sector_Rank,Rank_Score_0_1,Macro_Regime,model
2025-06-30,Combined_Default,CASH,0.4,True,,,,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Combined_Default,XLE,0.0,False,0.3583829476567743,2.0,0.5,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Combined_Default,XLF,0.0,False,0.3449376871356482,3.0,0.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-06-30,Combined_Default,XLK,0.6,True,0.7196946887047226,1.0,1.0,Growth=Contraction|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Combined_Default,XLE,0.0,False,0.5068872627928663,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Combined_Default,XLF,0.4128304109859749,True,0.5905237322843252,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-07-31,Combined_Default,XLK,0.5871695890140252,True,0.8399031853304896,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Combined_Default,CASH,0.4,True,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Combined_Default,XLE,0.0,False,0.4301581563592779,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Combined_Default,XLF,0.0,False,0.3452751899832892,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-08-29,Combined_Default,XLK,0.6,True,0.5576433768574597,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Combined_Default,XLE,0.0,False,0.4485568313703393,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Combined_Default,XLF,0.5143416318326359,True,0.6324568296996703,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-09-30,Combined_Default,XLK,0.48565836816736396,True,0.5971866417925777,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2025-10-31,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-10-31,Combined_Default,XLE,0.45766808629005024,True,0.5162525670071153,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-10-31,Combined_Default,XLF,0.5423319137099499,True,0.6117539129551708,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-10-31,Combined_Default,XLK,0.0,False,0.4191950316316924,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Combined_Default,CASH,0.4,True,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Combined_Default,XLE,0.6,True,0.6533933371799819,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Combined_Default,XLF,0.0,False,0.42631573608015,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-11-28,Combined_Default,XLK,0.0,False,0.4746722292203729,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2025-12-31,Combined_Default,CASH,0.4,True,,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-12-31,Combined_Default,XLE,0.0,False,0.3489989297902776,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-12-31,Combined_Default,XLF,0.6,True,0.558124751632568,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2025-12-31,Combined_Default,XLK,0.0,False,0.4085788969601278,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Combined_Default,XLE,0.4941794322281945,True,0.5848279260339868,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Combined_Default,XLF,0.5058205677718056,True,0.5986044224089045,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-01-30,Combined_Default,XLK,0.0,False,0.3770487553760946,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Combined_Default,XLE,0.5516276690518255,True,0.8019800283413806,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Combined_Default,XLF,0.44837233094817447,True,0.6518629772494693,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-02-27,Combined_Default,XLK,0.0,False,0.4641015540172111,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting
2026-03-31,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-03-31,Combined_Default,XLE,0.5292248622793845,True,0.6945675359380139,1.0,1.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-03-31,Combined_Default,XLF,0.4707751377206155,True,0.6178567007966218,2.0,0.5,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-03-31,Combined_Default,XLK,0.0,False,0.3101967046520148,3.0,0.0,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting
2026-04-30,Combined_Default,CASH,0.4,True,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-04-30,Combined_Default,XLE,0.0,False,0.4320873692586027,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-04-30,Combined_Default,XLF,0.0,False,0.3960721812609972,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-04-30,Combined_Default,XLK,0.6,True,0.609182085824036,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Combined_Default,CASH,0.0,False,,,,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Combined_Default,XLE,0.0,False,0.2545833191562979,3.0,0.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Combined_Default,XLF,0.47912750076837735,True,0.5935890839835004,2.0,0.5,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
2026-05-29,Combined_Default,XLK,0.5208724992316226,True,0.6453067903538333,1.0,1.0,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting
