Date,Sector,Macro_Regime,model,Outperformance_Probability,Predicted_Class,Sector_Rank,Rank_Score_0_1
2025-07-31,XLK,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.8399031853304896,1,1,1.0
2025-07-31,XLF,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.5905237322843252,1,2,0.5
2025-07-31,XLE,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.5068872627928663,1,3,0.0
2025-08-29,XLK,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.5576433768574597,1,1,1.0
2025-08-29,XLE,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.4301581563592779,0,2,0.5
2025-08-29,XLF,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.34527518998328927,0,3,0.0
2025-09-30,XLF,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.6324568296996703,1,1,1.0
2025-09-30,XLK,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.5971866417925777,1,2,0.5
2025-09-30,XLE,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.44855683137033936,0,3,0.0
2025-10-31,XLF,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.6117539129551708,1,1,1.0
2025-10-31,XLE,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.5162525670071153,1,2,0.5
2025-10-31,XLK,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.4191950316316924,0,3,0.0
2025-11-28,XLE,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.6533933371799819,1,1,1.0
2025-11-28,XLK,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.4746722292203729,0,2,0.5
2025-11-28,XLF,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.42631573608015005,0,3,0.0
2025-12-31,XLF,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.558124751632568,1,1,1.0
2025-12-31,XLK,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.4085788969601278,0,2,0.5
2025-12-31,XLE,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.34899892979027763,0,3,0.0
2026-01-30,XLF,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.5986044224089045,1,1,1.0
2026-01-30,XLE,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.5848279260339868,1,2,0.5
2026-01-30,XLK,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.3770487553760946,0,3,0.0
2026-02-27,XLE,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.8019800283413806,1,1,1.0
2026-02-27,XLF,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.6518629772494693,1,2,0.5
2026-02-27,XLK,Growth=Expansion|Inflation=Moderate|Rate=Falling,Gradient_Boosting,0.46410155401721115,0,3,0.0
2026-03-31,XLE,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.6945675359380139,1,1,1.0
2026-03-31,XLF,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.6178567007966218,1,2,0.5
2026-03-31,XLK,Growth=Expansion|Inflation=Moderate|Rate=Stable,Gradient_Boosting,0.3101967046520148,0,3,0.0
2026-04-30,XLK,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.609182085824036,1,1,1.0
2026-04-30,XLE,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.43208736925860275,0,2,0.5
2026-04-30,XLF,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.39607218126099725,0,3,0.0
2026-05-29,XLK,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.6453067903538333,1,1,1.0
2026-05-29,XLF,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.5935890839835004,1,2,0.5
2026-05-29,XLE,Growth=Expansion|Inflation=High|Rate=Stable,Gradient_Boosting,0.25458331915629795,0,3,0.0
