date,ticker,adj_close,rsi_14,macd,macd_signal,momentum_20d,rolling_return_20d,rolling_volatility_20d
2026-07-17,XLF,56.2599983215332,65.57624930222453,1.0103789960193907,0.9468047316063518,0.0445342561094741,0.0445342561094741,0.1431378281578094
2026-07-17,XLK,175.58999633789062,42.39477267661906,-0.8140226480180672,0.344697942301509,-0.0538247259701398,-0.0538247259701398,0.3393391933490391
2026-07-17,XLE,57.68000030517578,61.83694207136726,0.2800005552220455,-0.2341743004888107,0.0626665065219498,0.0626665065219498,0.2125646121758057
