Date,Open,High,Low,Close,Adj Close,Volume
2015-02-26,40.19499969482422,40.21500015258789,39.474998474121094,39.685001373291016,25.314109802246094,38698200
2015-02-27,39.84000015258789,39.869998931884766,39.470001220703125,39.5099983215332,25.202476501464844,26724400
2015-03-02,39.43000030517578,39.46500015258789,38.85499954223633,39.23500061035156,25.027057647705078,35957000
2015-03-03,39.2599983215332,39.6150016784668,39.084999084472656,39.380001068115234,25.11956024169922,24699400
2015-03-04,39.38999938964844,39.41999816894531,38.88999938964844,39.32500076293945,25.084468841552734,33205600
2015-03-05,39.224998474121094,39.275001525878906,39.029998779296875,39.09000015258789,24.934574127197266,22489000
2015-03-06,38.814998626708984,39.01499938964844,38.29499816894531,38.38999938964844,24.488059997558594,38352600
2015-03-09,38.32500076293945,38.76499938964844,38.1150016784668,38.1150016784668,24.312639236450195,34882200
2015-03-10,37.810001373291016,38.029998779296875,37.564998626708984,37.584999084472656,23.974563598632812,38061200
2015-03-11,37.650001525878906,37.849998474121094,37.42499923706055,37.69499969482422,24.04473304748535,26102000
2015-03-12,37.755001068115234,37.935001373291016,37.439998626708984,37.45500183105469,23.891643524169922,38490000
2015-03-13,37.209999084472656,37.36000061035156,36.90999984741211,37.314998626708984,23.802337646484375,42023800
2015-03-16,37.11000061035156,37.849998474121094,36.994998931884766,37.81999969482422,24.124465942382812,33897000
2015-03-17,37.59000015258789,37.814998626708984,37.400001525878906,37.67499923706055,24.03197479248047,27872600
2015-03-18,37.43000030517578,38.974998474121094,37.369998931884766,38.77000045776367,24.730445861816406,55507400
2015-03-19,38.29999923706055,38.46500015258789,38.04499816894531,38.154998779296875,24.33815574645996,46481800
2015-03-20,38.314998626708984,38.68000030517578,38.165000915527344,38.45500183105469,24.696189880371094,45221200
2015-03-23,38.540000915527344,38.79999923706055,38.31999969482422,38.31999969482422,24.60948944091797,24320200
2015-03-24,38.41999816894531,38.47999954223633,38.040000915527344,38.064998626708984,24.44571876525879,29561800
2015-03-25,38.30500030517578,38.849998474121094,38.26499938964844,38.560001373291016,24.76361656188965,31797000
2015-03-26,39.005001068115234,39.125,38.375,38.51499938964844,24.734716415405273,30637200
2015-03-27,38.369998931884766,38.44499969482422,38.119998931884766,38.20000076293945,24.53242301940918,23934600
2015-03-30,38.56999969482422,39.095001220703125,38.55500030517578,39.02000045776367,25.059036254882812,36375600
2015-03-31,38.724998474121094,39.0,38.5,38.790000915527344,24.91132354736328,18807400
2015-04-01,38.915000915527344,39.1150016784668,38.70000076293945,38.779998779296875,24.9049015045166,26586600
2015-04-02,38.599998474121094,39.084999084472656,38.5099983215332,38.86000061035156,24.956287384033203,27715400
2015-04-06,39.084999084472656,39.775001525878906,38.904998779296875,39.560001373291016,25.40583038330078,31086600
2015-04-07,39.525001525878906,39.85499954223633,39.415000915527344,39.584999084472656,25.42188262939453,28284200
2015-04-08,39.77000045776367,39.8650016784668,39.25,39.26499938964844,25.216379165649414,24091400
2015-04-09,39.369998931884766,39.98500061035156,39.334999084472656,39.89500045776367,25.620967864990234,27750200
2015-04-10,40.0,40.1349983215332,39.83000183105469,40.06999969482422,25.733356475830078,17701000
2015-04-13,40.244998931884766,40.29999923706055,39.60499954223633,39.66999816894531,25.47646713256836,19880600
2015-04-14,39.93000030517578,40.47999954223633,39.880001068115234,40.3849983215332,25.935649871826172,27440200
2015-04-15,40.6150016784668,41.435001373291016,40.53499984741211,41.349998474121094,26.555389404296875,40013800
2015-04-16,41.19499969482422,41.6150016784668,40.93000030517578,41.255001068115234,26.4943790435791,42555000
2015-04-17,41.060001373291016,41.1150016784668,40.630001068115234,40.95500183105469,26.301713943481445,33834800
2015-04-20,41.0,41.560001373291016,40.98500061035156,41.11000061035156,26.401243209838867,25420800
2015-04-21,41.21500015258789,41.2400016784668,40.505001068115234,40.67499923706055,26.12189292907715,23640800
2015-04-22,40.779998779296875,41.099998474121094,40.5099983215332,40.94499969482422,26.295289993286133,20259000
2015-04-23,41.03499984741211,41.4900016784668,40.9900016784668,41.224998474121094,26.47511863708496,25151600
2015-04-24,41.099998474121094,41.13999938964844,40.79499816894531,40.9900016784668,26.324188232421875,23015200
2015-04-27,41.15999984741211,41.28499984741211,40.875,40.94499969482422,26.295289993286133,22651200
2015-04-28,40.935001373291016,41.224998474121094,40.80500030517578,41.150001525878906,26.426944732666016,22250800
2015-04-29,41.005001068115234,41.529998779296875,40.875,41.470001220703125,26.632444381713867,31806200
2015-04-30,41.625,41.689998626708984,41.10499954223633,41.34000015258789,26.548961639404297,33104200
2015-05-01,41.380001068115234,41.505001068115234,41.10499954223633,41.435001373291016,26.609966278076172,22709200
2015-05-04,41.53499984741211,41.67499923706055,41.119998931884766,41.33000183105469,26.542551040649414,28868400
2015-05-05,41.63999938964844,41.83000183105469,40.80500030517578,40.81999969482422,26.215015411376953,32152600
2015-05-06,41.185001373291016,41.349998474121094,40.470001220703125,40.65999984741211,26.11225700378418,32777200
2015-05-07,40.58000183105469,40.59000015258789,39.91999816894531,40.220001220703125,25.829689025878906,34793200
2015-05-08,40.540000915527344,40.92499923706055,40.08000183105469,40.880001068115234,26.253536224365234,29030400
2015-05-11,40.91999816894531,40.939998626708984,40.06999969482422,40.11000061035156,25.7590389251709,36288800
2015-05-12,40.04999923706055,40.505001068115234,39.97999954223633,40.29499816894531,25.87784767150879,19703000
2015-05-13,40.64500045776367,40.69499969482422,40.040000915527344,40.189998626708984,25.810420989990234,25069400
2015-05-14,40.30500030517578,40.57500076293945,40.150001525878906,40.17499923706055,25.80078125,19235800
2015-05-15,40.005001068115234,40.494998931884766,39.904998779296875,40.334999084472656,25.903545379638672,19561200
2015-05-18,40.255001068115234,40.41999816894531,40.084999084472656,40.369998931884766,25.926015853881836,14459600
2015-05-19,40.099998474121094,40.13999938964844,39.73500061035156,39.79499816894531,25.55674934387207,27839600
2015-05-20,39.935001373291016,40.0,39.63999938964844,39.869998931884766,25.60490608215332,25247600
2015-05-21,40.095001220703125,40.30500030517578,39.95000076293945,40.244998931884766,25.845735549926758,20174600
2015-05-22,39.970001220703125,40.279998779296875,39.89500045776367,40.099998474121094,25.752613067626953,12721400
2015-05-26,39.775001525878906,39.86000061035156,39.314998626708984,39.46500015258789,25.34482192993164,26367200
2015-05-27,39.439998626708984,39.7599983215332,39.18000030517578,39.39500045776367,25.29986572265625,22750000
2015-05-28,39.2599983215332,39.310001373291016,38.9900016784668,39.2400016784668,25.20032501220703,24328400
2015-05-29,39.22999954223633,39.44499969482422,39.099998474121094,39.19499969482422,25.171417236328125,25956200
2015-06-01,39.29499816894531,39.29999923706055,39.04499816894531,39.095001220703125,25.107202529907227,16974400
2015-06-02,39.21500015258789,39.55500030517578,39.005001068115234,39.3650016784668,25.280595779418945,20366000
2015-06-03,39.244998931884766,39.53499984741211,39.040000915527344,39.095001220703125,25.107202529907227,17280600
2015-06-04,38.88999938964844,38.96500015258789,38.53499984741211,38.564998626708984,24.766826629638672,31892200
2015-06-05,38.38999938964844,39.18000030517578,38.375,38.834999084472656,24.94023323059082,37912000
2015-06-08,38.685001373291016,38.90999984741211,38.525001525878906,38.6150016784668,24.79894256591797,19414600
2015-06-09,38.849998474121094,39.095001220703125,38.595001220703125,38.61000061035156,24.79572296142578,22066200
2015-06-10,39.084999084472656,39.19499969482422,38.95000076293945,39.084999084472656,25.10077476501465,19570800
2015-06-11,39.154998779296875,39.220001220703125,38.875,38.90999984741211,24.9883975982666,16833000
2015-06-12,38.689998626708984,38.720001220703125,38.40999984741211,38.474998474121094,24.709028244018555,21009000
2015-06-15,38.209999084472656,38.59000015258789,38.095001220703125,38.3849983215332,24.651229858398438,16151000
2015-06-16,38.45500183105469,38.69499969482422,38.27000045776367,38.685001373291016,24.843896865844727,18035200
2015-06-17,38.88999938964844,39.060001373291016,38.39500045776367,38.59000015258789,24.782882690429688,20827400
2015-06-18,38.709999084472656,38.8849983215332,38.529998779296875,38.564998626708984,24.766826629638672,25345200
2015-06-19,38.14500045776367,38.29999923706055,37.939998626708984,37.95500183105469,24.537015914916992,34469800
2015-06-22,38.29999923706055,38.45500183105469,38.130001068115234,38.41999816894531,24.83761978149414,21154800
2015-06-23,38.3650016784668,38.6150016784668,38.32500076293945,38.54499816894531,24.918428421020508,14235400
2015-06-24,38.459999084472656,38.68000030517578,38.290000915527344,38.30500030517578,24.76327896118164,13596600
2015-06-25,38.29499816894531,38.34000015258789,37.904998779296875,37.915000915527344,24.51114845275879,17371400
2015-06-26,37.880001068115234,38.04999923706055,37.66999816894531,38.040000915527344,24.591957092285156,23544600
2015-06-29,37.560001373291016,37.79999923706055,37.290000915527344,37.31999969482422,24.126497268676758,27794400
2015-06-30,37.665000915527344,37.724998474121094,37.34000015258789,37.58000183105469,24.294584274291992,30341200
2015-07-01,37.654998779296875,37.66999816894531,36.95000076293945,37.099998474121094,23.984270095825195,27820200
2015-07-02,37.20000076293945,37.46500015258789,37.16999816894531,37.26499938964844,24.09093475341797,19400400
2015-07-06,36.775001525878906,37.130001068115234,36.619998931884766,36.775001525878906,23.774169921875,27018200
2015-07-07,36.630001068115234,37.2400016784668,36.21500015258789,37.11000061035156,23.99073028564453,41372200
2015-07-08,36.85499954223633,37.11000061035156,36.209999084472656,36.36000061035156,23.505878448486328,33042600
2015-07-09,36.86000061035156,37.01499938964844,36.54499816894531,36.54499816894531,23.625476837158203,23912000
2015-07-10,36.76499938964844,36.994998931884766,36.564998626708984,36.744998931884766,23.75476837158203,26500800
2015-07-13,36.869998931884766,37.095001220703125,36.77000045776367,37.005001068115234,23.92285919189453,28717600
2015-07-14,36.900001525878906,37.41999816894531,36.8849983215332,37.27000045776367,24.094175338745117,25308400
2015-07-15,37.08000183105469,37.26499938964844,36.48500061035156,36.6150016784668,23.670724868774414,25416600
2015-07-16,36.82500076293945,36.935001373291016,36.595001220703125,36.665000915527344,23.70305824279785,15721400
2015-07-17,36.630001068115234,36.665000915527344,36.099998474121094,36.220001220703125,23.41537857055664,28192000
2015-07-20,36.28499984741211,36.290000915527344,35.69499969482422,35.7400016784668,23.105058670043945,27666800
2015-07-21,35.82500076293945,36.11000061035156,35.64500045776367,35.755001068115234,23.114755630493164,21238000
2015-07-22,35.61000061035156,35.82500076293945,35.38999938964844,35.46500015258789,22.927282333374023,30418600
2015-07-23,35.5,35.724998474121094,35.165000915527344,35.435001373291016,22.90789031982422,22569200
2015-07-24,35.435001373291016,35.45000076293945,34.625,34.755001068115234,22.468284606933594,25108200
2015-07-27,34.310001373291016,34.65999984741211,34.10499954223633,34.255001068115234,22.14504051208496,34393400
2015-07-28,34.30500030517578,35.42499923706055,34.279998779296875,35.23500061035156,22.778587341308594,37877200
2015-07-29,35.14500045776367,35.75,35.03499984741211,35.71500015258789,23.088897705078125,46854600
2015-07-30,35.63999938964844,35.744998931884766,35.310001373291016,35.46500015258789,22.927282333374023,25254400
2015-07-31,35.15999984741211,35.209999084472656,34.6349983215332,34.689998626708984,22.42625617980957,43578800
2015-08-03,34.31999969482422,34.53499984741211,33.88999938964844,33.959999084472656,21.954334259033203,33853200
2015-08-04,34.11000061035156,34.375,33.70000076293945,33.845001220703125,21.879989624023438,25525000
2015-08-05,34.11000061035156,34.48500061035156,33.55500030517578,33.59000015258789,21.71514892578125,36947600
2015-08-06,33.38999938964844,34.21500015258789,33.14500045776367,34.125,22.061002731323242,46519200
2015-08-07,33.98500061035156,34.255001068115234,33.39500045776367,33.51499938964844,21.666654586791992,34163400
2015-08-10,33.584999084472656,34.61000061035156,33.584999084472656,34.584999084472656,22.35838508605957,38888800
2015-08-11,33.89500045776367,34.685001373291016,33.83000183105469,34.650001525878906,22.400405883789062,42107800
2015-08-12,34.529998779296875,35.369998931884766,34.33000183105469,35.279998779296875,22.80768394470215,46966000
2015-08-13,35.04999923706055,35.18000030517578,34.70000076293945,34.744998931884766,22.46181869506836,39627200
2015-08-14,34.81999969482422,35.060001373291016,34.59000015258789,34.66999816894531,22.413331985473633,24242400
2015-08-17,34.5,34.915000915527344,34.3849983215332,34.744998931884766,22.46181869506836,19064200
2015-08-18,34.68000030517578,34.77000045776367,34.44499969482422,34.6150016784668,22.377775192260742,22126800
2015-08-19,34.42499923706055,34.47999954223633,33.5,33.65999984741211,21.760395050048828,40366000
2015-08-20,33.56999969482422,33.79999923706055,32.89500045776367,32.900001525878906,21.26906967163086,50673200
2015-08-21,32.56999969482422,32.92499923706055,31.729999542236328,31.75,20.525617599487305,50840400
2015-08-24,29.895000457763672,31.290000915527344,29.3700008392334,30.045000076293945,19.423376083374023,86002200
2015-08-25,31.364999771118164,31.364999771118164,29.584999084472656,29.610000610351562,19.142166137695312,55393200
2015-08-26,30.360000610351562,30.665000915527344,29.770000457763672,30.6299991607666,19.801570892333984,79464400
2015-08-27,31.34000015258789,32.220001220703125,31.225000381469727,32.14500045776367,20.780982971191406,64482800
2015-08-28,32.03499984741211,33.209999084472656,32.02000045776367,32.875,21.252910614013672,62926800
2015-08-31,32.625,33.43000030517578,32.040000915527344,33.21500015258789,21.47270965576172,72387000
2015-09-01,32.2599983215332,32.63999938964844,31.770000457763672,32.04499816894531,20.71632957458496,57425200
2015-09-02,32.5,32.54999923706055,31.59000015258789,32.34000015258789,20.907045364379883,51057800
2015-09-03,32.55500030517578,33.125,32.22999954223633,32.43000030517578,20.96522331237793,43790000
2015-09-04,31.96500015258789,32.125,31.760000228881836,31.895000457763672,20.61936378479004,33368400
2015-09-08,32.2400016784668,32.439998626708984,31.844999313354492,32.39500045776367,20.94260025024414,31255200
2015-09-09,32.619998931884766,33.0099983215332,31.735000610351562,31.78499984741211,20.548248291015625,36955400
2015-09-10,31.920000076293945,32.150001525878906,31.479999542236328,31.969999313354492,20.6678466796875,36985600
2015-09-11,31.649999618530273,31.725000381469727,31.2450008392334,31.684999465942383,20.483596801757812,26688600
2015-09-14,31.46500015258789,31.604999542236328,31.25,31.40999984741211,20.305818557739258,24962600
2015-09-15,31.510000228881836,31.864999771118164,31.5049991607666,31.760000228881836,20.532087326049805,29633200
2015-09-16,32.01499938964844,32.70500183105469,31.96500015258789,32.65999984741211,21.113914489746094,34433400
2015-09-17,32.685001373291016,33.220001220703125,32.43000030517578,32.63999938964844,21.100982666015625,39645400
2015-09-18,31.790000915527344,32.025001525878906,31.360000610351562,31.549999237060547,20.54677391052246,42473800
2015-09-21,31.885000228881836,31.96500015258789,31.530000686645508,31.729999542236328,20.663997650146484,31379400
2015-09-22,31.239999771118164,31.725000381469727,31.174999237060547,31.395000457763672,20.44583511352539,34100800
2015-09-23,31.514999389648438,31.65999984741211,30.975000381469727,30.989999771118164,20.182079315185547,27969400
2015-09-24,30.75,31.344999313354492,30.545000076293945,31.125,20.269996643066406,37824000
2015-09-25,31.469999313354492,31.469999313354492,30.905000686645508,31.184999465942383,20.309070587158203,31666800
2015-09-28,30.860000610351562,30.860000610351562,29.915000915527344,29.940000534057617,19.498273849487305,32702800
2015-09-29,30.084999084472656,30.329999923706055,29.69499969482422,29.895000457763672,19.46895980834961,37762400
2015-09-30,30.170000076293945,30.71500015258789,30.135000228881836,30.600000381469727,19.9280948638916,32256200
2015-10-01,30.989999771118164,31.329999923706055,30.385000228881836,30.65999984741211,19.96717071533203,34891000
2015-10-02,30.309999465942383,31.94499969482422,30.2549991607666,31.924999237060547,20.790992736816406,39859600
2015-10-05,32.32500076293945,33.0,32.29499816894531,32.88999938964844,21.419443130493164,47614000
2015-10-06,33.005001068115234,33.869998931884766,32.83000183105469,33.619998931884766,21.894851684570312,54932800
2015-10-07,34.04999923706055,34.470001220703125,33.349998474121094,34.04499816894531,22.171630859375,80006200
2015-10-08,33.97999954223633,34.834999084472656,33.77000045776367,34.69499969482422,22.59494400024414,54143400
2015-10-09,34.77000045776367,34.810001373291016,34.255001068115234,34.470001220703125,22.44841766357422,51971400
2015-10-12,34.525001525878906,34.529998779296875,33.71500015258789,34.025001525878906,22.158607482910156,43492400
2015-10-13,33.76499938964844,34.17499923706055,33.57500076293945,33.66999816894531,21.927413940429688,41675600
2015-10-14,33.595001220703125,34.084999084472656,33.52000045776367,33.959999084472656,22.116273880004883,30353400
2015-10-15,33.80500030517578,34.584999084472656,33.689998626708984,34.56999969482422,22.513532638549805,39016400
2015-10-16,34.689998626708984,34.779998779296875,34.13999938964844,34.6150016784668,22.5428409576416,40062400
2015-10-19,34.27000045776367,34.290000915527344,33.75,33.93000030517578,22.09674072265625,39000400
2015-10-20,33.86000061035156,34.185001373291016,33.68000030517578,34.025001525878906,22.158607482910156,27513000
2015-10-21,33.875,34.040000915527344,33.56999969482422,33.60499954223633,21.88508415222168,29324200
2015-10-22,33.790000915527344,34.29499816894531,33.775001525878906,34.209999084472656,22.27908706665039,37481400
2015-10-23,34.04999923706055,34.45000076293945,33.83000183105469,34.130001068115234,22.22698974609375,31262000
2015-10-26,34.064998626708984,34.064998626708984,33.28499984741211,33.29499816894531,21.683198928833008,23672200
2015-10-27,32.834999084472656,33.005001068115234,32.55500030517578,32.89500045776367,21.422698974609375,42214600
2015-10-28,33.125,33.849998474121094,32.86000061035156,33.625,21.89811134338379,39513000
2015-10-29,33.5,34.11000061035156,33.45000076293945,33.79499816894531,22.00881576538086,19507200
2015-10-30,33.974998474121094,34.380001068115234,33.57500076293945,34.01499938964844,22.152090072631836,28514400
2015-11-02,33.810001373291016,34.9900016784668,33.7599983215332,34.810001373291016,22.669841766357422,30773800
2015-11-03,35.05500030517578,35.96500015258789,35.040000915527344,35.70000076293945,23.249441146850586,42654400
2015-11-04,35.73500061035156,35.834999084472656,35.1150016784668,35.380001068115234,23.041038513183594,35437600
2015-11-05,35.20500183105469,35.595001220703125,34.91999816894531,35.08000183105469,22.845670700073242,32467000
2015-11-06,34.77000045776367,35.040000915527344,34.3849983215332,34.900001525878906,22.728452682495117,27522400
2015-11-09,34.81999969482422,35.20500183105469,34.40999984741211,34.55500030517578,22.503765106201172,25374000
2015-11-10,34.40999984741211,34.935001373291016,34.279998779296875,34.630001068115234,22.552610397338867,25370800
2015-11-11,34.625,34.67499923706055,33.814998626708984,33.89500045776367,22.07394790649414,28739400
2015-11-12,33.41999816894531,33.654998779296875,33.064998626708984,33.125,21.57248878479004,38623000
2015-11-13,33.01499938964844,33.290000915527344,32.599998474121094,32.9900016784668,21.484569549560547,35559200
2015-11-16,32.94499969482422,34.125,32.91999816894531,34.09000015258789,22.200939178466797,34726200
2015-11-17,34.0,34.13999938964844,33.59000015258789,33.71500015258789,21.95672035217285,30457800
2015-11-18,33.95000076293945,34.314998626708984,33.630001068115234,34.27000045776367,22.318164825439453,41903000
2015-11-19,34.06999969482422,34.255001068115234,33.529998779296875,33.810001373291016,22.018585205078125,37825000
2015-11-20,33.81999969482422,33.974998474121094,33.415000915527344,33.45000076293945,21.78414535522461,28428000
2015-11-23,33.41999816894531,33.880001068115234,33.20500183105469,33.689998626708984,21.940441131591797,32814600
2015-11-24,33.849998474121094,34.564998626708984,33.78499984741211,34.40999984741211,22.409334182739258,37886200
2015-11-25,34.119998931884766,34.415000915527344,33.91999816894531,34.130001068115234,22.22698974609375,22201200
2015-11-27,33.85499954223633,34.025001525878906,33.76499938964844,33.8849983215332,22.06743049621582,16752800
2015-11-30,34.025001525878906,34.34000015258789,33.8849983215332,34.0099983215332,22.14883804321289,35210600
2015-12-01,34.040000915527344,34.310001373291016,33.95500183105469,34.279998779296875,22.324668884277344,27594000
2015-12-02,34.05500030517578,34.185001373291016,33.11000061035156,33.220001220703125,21.634361267089844,50856200
2015-12-03,33.380001068115234,33.4900016784668,32.39500045776367,32.55500030517578,21.201278686523438,48438400
2015-12-04,32.25,32.540000915527344,31.739999771118164,32.349998474121094,21.067773818969727,65678600
2015-12-07,31.549999237060547,31.594999313354492,30.674999237060547,31.1200008392334,20.266746520996094,65600800
2015-12-08,30.434999465942383,31.219999313354492,30.125,30.799999237060547,20.0583438873291,54673800
2015-12-09,30.940000534057617,31.864999771118164,30.764999389648438,31.204999923706055,20.322097778320312,57513800
2015-12-10,31.219999313354492,31.8700008392334,31.0049991607666,31.405000686645508,20.45234489440918,77829800
2015-12-11,30.864999771118164,30.979999542236328,30.200000762939453,30.229999542236328,19.6871280670166,58008000
2015-12-14,30.084999084472656,30.549999237060547,29.760000228881836,30.389999389648438,19.79133415222168,78233200
2015-12-15,30.81999969482422,31.299999237060547,30.780000686645508,31.155000686645508,20.289539337158203,58140600
2015-12-16,31.03499984741211,31.360000610351562,30.6200008392334,30.950000762939453,20.156034469604492,57502400
2015-12-17,30.969999313354492,31.030000686645508,30.190000534057617,30.190000534057617,19.66108512878418,58149600
2015-12-18,29.950000762939453,29.969999313354492,29.385000228881836,29.395000457763672,19.31673812866211,54278400
2015-12-21,29.399999618530273,29.65999984741211,29.104999542236328,29.424999237060547,19.336456298828125,48030000
2015-12-22,29.530000686645508,29.959999084472656,29.385000228881836,29.770000457763672,19.56317138671875,50583000
2015-12-23,30.3700008392334,31.084999084472656,30.264999389648438,31.065000534057617,20.414165496826172,60421000
2015-12-24,31.104999542236328,31.145000457763672,30.674999237060547,30.78499984741211,20.230173110961914,14430600
2015-12-28,30.25,30.40999984741211,30.06999969482422,30.225000381469727,19.86216926574707,25107800
2015-12-29,30.7450008392334,30.834999084472656,30.270000457763672,30.434999465942383,20.00016975402832,30212600
2015-12-30,30.014999389648438,30.44499969482422,29.9950008392334,30.024999618530273,19.73073959350586,30102400
2015-12-31,29.885000228881836,30.31999969482422,29.790000915527344,30.15999984741211,19.8194522857666,38404800
2016-01-04,30.079999923706055,30.389999389648438,29.649999618530273,30.149999618530273,19.812885284423828,43617400
2016-01-05,30.1299991607666,30.299999237060547,29.795000076293945,30.264999389648438,19.888458251953125,31058400
2016-01-06,29.549999237060547,29.610000610351562,28.854999542236328,29.100000381469727,19.122879028320312,53924200
2016-01-07,28.53499984741211,29.190000534057617,28.270000457763672,28.389999389648438,18.656309127807617,56163800
2016-01-08,28.6299991607666,28.69499969482422,27.920000076293945,28.024999618530273,18.41645050048828,38454200
2016-01-11,28.139999389648438,28.174999237060547,27.079999923706055,27.424999237060547,18.02216911315918,56889400
2016-01-12,27.850000381469727,27.940000534057617,26.729999542236328,27.489999771118164,18.06487464904785,71188200
2016-01-13,27.825000762939453,28.024999618530273,26.540000915527344,26.829999923706055,17.63116455078125,67916800
2016-01-14,27.104999542236328,28.229999542236328,26.68000030517578,27.985000610351562,18.390167236328125,76148600
2016-01-15,26.815000534057617,27.434999465942383,26.65999984741211,27.174999237060547,17.857877731323242,73760400
2016-01-19,27.3799991607666,27.510000228881836,26.165000915527344,26.59000015258789,17.47345733642578,71744600
2016-01-20,26.065000534057617,26.274999618530273,24.96500015258789,25.885000228881836,17.010162353515625,102614800
2016-01-21,25.854999542236328,27.014999389648438,25.684999465942383,26.690000534057617,17.53916358947754,87341400
2016-01-22,27.665000915527344,28.059999465942383,27.225000381469727,27.8700008392334,18.31459617614746,77245000
2016-01-25,27.34000015258789,28.040000915527344,26.549999237060547,26.56999969482422,17.460308074951172,58240000
2016-01-26,27.049999237060547,27.610000610351562,26.700000762939453,27.575000762939453,18.12073516845703,50709800
2016-01-27,27.385000228881836,28.209999084472656,27.100000381469727,27.44499969482422,18.035306930541992,72989000
2016-01-28,28.485000610351562,28.594999313354492,27.71500015258789,28.280000686645508,18.584020614624023,76343800
2016-01-29,28.329999923706055,29.135000228881836,28.2450008392334,29.104999542236328,19.12616729736328,62996400
2016-02-01,28.6200008392334,28.834999084472656,28.19499969482422,28.6200008392334,18.807453155517578,55370200
2016-02-02,27.920000076293945,28.049999237060547,27.524999618530273,27.665000915527344,18.179880142211914,50462400
2016-02-03,28.065000534057617,28.674999237060547,27.05500030517578,28.649999618530273,18.827165603637695,72881400
2016-02-04,28.709999084472656,29.25,28.5,28.635000228881836,18.81730842590332,74112200
2016-02-05,28.25,28.3700008392334,27.735000610351562,27.969999313354492,18.380313873291016,60482000
2016-02-08,27.415000915527344,28.0,27.0,27.825000762939453,18.28502655029297,69613400
